RunId;TradeId;Instrument;AccountName;StrategyName;EntrySignal;ExitSignal;Direction;Quantity;EntryTime;EntryBar;EntryPrice;EntryBid;EntryAsk;EntrySpreadTicks;EntryPred;EntryThreshold;EntryRiskState;InitialSimSL;InitialRiskTicks;StopTicks;OneRTicks;AtrPeriod;VolatilityMultiplier;FreeTradeActivation_R;TrailingActivation_R;StructuralLookbackBars;ChandelierAtrMultiplier;TrailUpdateMinMs;StopMarketSafetyTicks;CatastrophicStopTicks;ExitTime;ExitBar;ExitPrice;ExitReason;ExitOrderName;ExitOrderState;ExitError;ExitNativeError;ExitRiskState;ExitRetryStage;UnmanagedExitAttempts;AccountFlattenAttempted;TouchSource;HoldingMs;HoldingBars;MaxFavorableTicks;MaxAdverseTicks;MaxOpenProfitTicks;MaxOpenLossTicks;FinalPnLTicks;FinalPnLPoints;TicksGivenBackFromBest;GivebackPercentOfMFE;ProfitTurnedPositiveTime;ProfitTurnedPositiveBar;ProfitTurnedPositiveAtTicks;WasInProfit;WasProfitThenLoss;SimSLAtEntry;SimSLAtFirstProfit;SimSLAtTrailActivation;SimSLAtMaxFavorable;SimSLAtExit;LastCheckPriceAtExit;DistToSimSLTicksAtExit;PostEntryLow;PostEntryHigh;BestBidAtExit;BestAskAtExit;LowAtExitBar;HighAtExitBar;CloseAtExitBar;ExitWasSLTouch;ExitWasRetry;ExitWasEmergency;ExitWasUnmanaged;ExitWasAccountFlatten;ExitWasCatastrophic;RlsPredAtEntry;RlsPredAtExit;LastPredDir;RegimeIsLargeTick;SpreadTicksAtExit;VfDeltaNormAtEntry;VfDeltaNormAtExit;VfImbNearAtEntry;VfImbNearAtExit;OfiProxyAtEntry;OfiProxyAtExit;DR_MO_Entry;DR_LO_Entry;DR_CA_Entry;DR_MO_Exit;DR_LO_Exit;DR_CA_Exit;TrailMoveCount;FirstTrailMoveTime;LastTrailMoveTime;BestSimSL;MaxDistanceFromSimSLTicks;MinDistanceFromSimSLTicks;TrailShouldHaveActivated;TrailActivationReachedTime;TrailActivationReachedBar;TrailActivationReachedAtTicks;FirstTrailMoveDelayMs;FirstTrailMoveDelayTicksFromActivation;MaxFavorablePrice;MaxFavorableTime;MaxFavorableBar;DistancePriceToSimSLTicksAtMaxFavorable;DistancePriceToSimSLTicksAtExit;SimSLAtExit_dup_check;ReachedTrailActivationButNoTrailMove;ClosedAfterGivingBackMoreThan50PctMFE;ClosedAfterGivingBackMoreThan75PctMFE;ATRTicksAtEntry;RawOneRTicks;ClampedOneRTicks;OneRWasClamped;OneRCalibrationMode;FinalR;MFE_R;MAE_R;ETD_R;AtrExpansionRatioAtEntry;EntryRejectedBySpread;EntryRejectedByOpeningNoise;EntryRejectedByLowConviction;EntryRejectedByDirectionalFilter;SpreadAtReject;GateTimeAtReject;EarlyFailureHeldMs;EarlyFailureMfeR;EarlyFailureMaeR;EventType
20260617_173239;28;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_11720_37;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_11726_0;Long;1;2025-09-25 11:28:13.000;11720;24593.7500;24593.2500;24593.7500;2.0000;14.1217;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-25 11:34:48.000;11726;24650.0000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_11726_0;Filled;;;SL_TOUCHED;0;0;0;POST_ENTRY_LOW_POST_HARD_CONFIRMED;395000.0000;6;226.0000;-19.0000;226.0000;-19.0000;225.0000;56.2500;1.0000;0.4425;2025-09-25 11:29:00.000;11720;1.0000;1;0;24588.7500;24588.7500;24594.0000;24603.7500;24605.0000;24650.0000;180.0000;24589.0000;24593.7500;24650.0000;24650.5000;24628.2500;24650.2500;24650.2500;1;0;0;0;0;0;15.3544;15.3544;0.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9131;1.0000;0.9722;0.7515;1.0000;0.9610;14;2025-09-25 11:29:00.000;2025-09-25 11:35:00.000;24605.0000;186.0000;-4.0000;1;2025-09-25 11:31:00.000;11722;40.0000;-120000.0000;0.0000;24650.2500;2025-09-25 11:35:00.000;11726;186.0000;180.0000;24605.0000;0;0;0;54.3096;24.0000;20.0000;1;Balanced;11.2500;11.3000;-0.9500;0.0500;1.0312;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;29;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13035_39;;Short;1;2025-09-26 10:23:05.000;13035;24581.2500;24581.2500;24581.5000;1.0000;-11.4267;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:24:00.000;13035;24581.2500;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24586.2500;0.0000;0;24581.2500;24581.2500;24581.2500;24581.5000;24576.7500;24583.0000;24581.0000;0;0;0;0;0;0;-9.1056;-9.1056;-1;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0756;1.0000;0.9568;1.0756;1.0000;0.9568;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24581.2500;2025-09-26 10:23:05.000;13035;0;0;24586.2500;0;0;0;81.8107;37.0000;20.0000;1;Balanced;0;0;0;0;0.9513;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;29;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13035_39;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13035_0;Short;1;2025-09-26 10:23:05.000;13035;24581.2500;24581.2500;24581.5000;1.0000;-11.4267;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:23:23.000;13035;24588.2500;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13035_0;Filled;;;SL_TOUCHED;0;0;0;ASK_CROSS_BREACH_CONFIRMED;18000.0000;0;2.0000;-28.0000;2.0000;-28.0000;-28.0000;-7.0000;30.0000;1500.0000;2025-09-26 10:24:00.000;13035;1.0000;1;1;24586.2500;24586.2500;0.0000;24586.2500;24586.2500;24588.2500;-8.0000;24581.2500;24588.2500;24587.7500;24588.2500;24576.7500;24588.2500;24588.2500;1;0;0;0;0;0;-9.1056;-9.1056;-1.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0756;1.0000;0.9568;0.9306;1.0000;0.9568;0;;;0.0000;22.0000;-8.0000;0;;-1;0.0000;0.0000;0.0000;24580.7500;2025-09-26 10:24:00.000;13035;22.0000;-8.0000;24586.2500;0;1;1;81.8107;37.0000;20.0000;1;Balanced;-1.4000;0.1000;-1.4000;1.5000;0.9679;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;30;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13038_40;;Short;1;2025-09-26 10:26:01.000;13038;24550.0000;24547.5000;24548.0000;2.0000;-33.1785;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:27:00.000;13038;24550.0000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24555.0000;0.0000;0;24550.0000;24550.0000;24547.5000;24548.0000;24546.7500;24548.5000;24548.0000;0;0;0;0;0;0;-33.1785;-33.1785;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9174;1.0000;0.9705;0.9174;1.0000;0.9705;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24550.0000;2025-09-26 10:26:01.000;13038;0;0;24555.0000;0;0;0;84.4484;38.0000;20.0000;1;Balanced;0;0;0;0;0.9663;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;30;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13038_40;;Short;1;2025-09-26 10:26:01.000;13038;24550.0000;24547.5000;24548.0000;2.0000;-33.1785;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:27:00.000;13038;24549.7500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;;0;0;24.0000;-17.0000;24.0000;-17.0000;0;0;0;0;;0;0;0;0;24555.0000;24555.0000;0.0000;24555.0000;24549.7500;24544.0000;0;24550.0000;24554.2500;24543.5000;24543.7500;24543.7500;24553.7500;24543.7500;0;0;0;0;0;0;-33.1785;-33.1785;-1;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9174;1.0000;0.9705;1.0934;1.0000;0.9705;1;2025-09-26 10:27:00.000;2025-09-26 10:27:00.000;24549.7500;44.0000;3.0000;0;;-1;0.0000;0;0;24544.0000;2025-09-26 10:27:00.000;13038;0;0;24549.7500;0;0;0;84.4484;38.0000;20.0000;1;Balanced;0;0;0;0;0.9920;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;30;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13038_40;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13041_0;Short;1;2025-09-26 10:26:01.000;13038;24550.0000;24547.5000;24548.0000;2.0000;-33.1785;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:29:39.000;13041;24565.0000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13041_0;Filled;;;SL_TOUCHED;0;0;0;POST_ENTRY_HIGH_POST_HARD_CONFIRMED;218000.0000;3;119.0000;-67.0000;119.0000;-67.0000;-60.0000;-15.0000;179.0000;150.4202;2025-09-26 10:27:00.000;13038;8.0000;1;1;24555.0000;24555.0000;24549.7500;24549.7500;24549.7500;24566.7500;-61.0000;24550.0000;24566.7500;24563.2500;24566.7500;24543.7500;24566.5000;24566.5000;1;0;0;0;0;0;-33.1785;-33.1785;-1.0000;0;14.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9174;1.0000;0.9705;0.8489;1.0000;1.0171;1;2025-09-26 10:27:00.000;2025-09-26 10:27:00.000;24549.7500;118.0000;-68.0000;1;2025-09-26 10:27:00.000;13038;40.0000;0.0000;0.0000;24520.2500;2025-09-26 10:28:00.000;13039;118.0000;-61.0000;24549.7500;0;1;1;84.4484;38.0000;20.0000;1;Balanced;-3.0000;5.9500;-3.3500;8.9500;1.0102;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;31;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13044_41;;Short;1;2025-09-26 10:32:01.000;13044;24556.5000;24556.2500;24556.7500;2.0000;-37.1004;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:33:00.000;13044;24556.5000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24561.5000;0.0000;0;24556.5000;24556.5000;24556.2500;24556.7500;24554.5000;24556.5000;24556.5000;0;0;0;0;0;0;18.9352;18.9352;1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9344;1.0000;0.9866;0.9344;1.0000;0.9866;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24556.5000;2025-09-26 10:32:01.000;13044;0;0;24561.5000;0;0;0;82.2203;37.0000;20.0000;1;Balanced;0;0;0;0;0.9334;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;31;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13044_41;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13044_0;Short;1;2025-09-26 10:32:01.000;13044;24556.5000;24556.2500;24556.7500;2.0000;-37.1004;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:32:04.000;13044;24563.7500;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13044_0;Filled;;;SL_TOUCHED;0;0;0;ASK_CROSS_BREACH_CONFIRMED;3000.0000;0;0.0000;-28.0000;0.0000;-28.0000;-29.0000;-7.2500;29.0000;0.0000;;-1;0.0000;0;0;24561.5000;0.0000;0.0000;0.0000;24561.5000;24563.5000;-9.0000;24556.5000;24563.5000;24563.0000;24563.5000;24554.5000;24563.2500;24563.2500;1;0;0;0;0;0;18.9352;18.9352;1.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9344;1.0000;0.9866;0.9450;1.0000;0.9866;0;;;0.0000;19.0000;-8.0000;0;;-1;0.0000;0.0000;0.0000;24556.5000;2025-09-26 10:32:01.000;13044;0.0000;-9.0000;24561.5000;0;0;0;82.2203;37.0000;20.0000;1;Balanced;-1.4500;0.0000;-1.4000;1.4500;0.9543;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;32;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13049_42;;Short;1;2025-09-26 10:37:01.000;13049;24564.0000;24562.7500;24563.2500;2.0000;-33.9434;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:38:00.000;13049;24564.0000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24569.0000;0.0000;0;24564.0000;24564.0000;24562.7500;24563.2500;24562.2500;24563.5000;24563.2500;0;0;0;0;0;0;-33.9434;-33.9434;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9048;1.0000;1.0291;0.9048;1.0000;1.0291;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24564.0000;2025-09-26 10:37:01.000;13049;0;0;24569.0000;0;0;0;78.7849;35.0000;20.0000;1;Balanced;0;0;0;0;0.9047;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;32;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13049_42;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13049_0;Short;1;2025-09-26 10:37:01.000;13049;24564.0000;24562.7500;24563.2500;2.0000;-33.9434;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:37:38.000;13049;24572.5000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13049_0;Filled;;;SL_TOUCHED;0;0;0;ASK_CROSS_BREACH_CONFIRMED;37000.0000;0;6.0000;-28.0000;6.0000;-28.0000;-34.0000;-8.5000;40.0000;666.6667;2025-09-26 10:38:00.000;13049;3.0000;1;1;24569.0000;24569.0000;0.0000;24569.0000;24569.0000;24571.0000;-14.0000;24564.0000;24571.0000;24570.5000;24571.0000;24562.2500;24570.7500;24570.7500;1;0;0;0;0;0;-33.9434;-33.9434;-1.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9048;1.0000;1.0291;0.7790;1.0000;1.0291;0;;;0.0000;26.0000;-8.0000;0;;-1;0.0000;0.0000;0.0000;24562.5000;2025-09-26 10:38:00.000;13049;26.0000;-14.0000;24569.0000;0;1;1;78.7849;35.0000;20.0000;1;Balanced;-1.7000;0.3000;-1.4000;2.0000;0.9274;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;33;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_13053_43;;Long;1;2025-09-26 10:41:31.000;13053;24624.0000;24625.2500;24625.5000;1.0000;15.4315;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:42:00.000;13053;24624.0000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24619.0000;0.0000;0;24624.0000;24624.0000;24625.2500;24625.5000;24625.2500;24634.7500;24625.2500;0;0;0;0;0;0;15.4315;15.4315;1;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8231;1.0000;0.9855;0.8231;1.0000;0.9855;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24624.0000;2025-09-26 10:41:31.000;13053;0;0;24619.0000;0;0;0;81.0766;36.0000;20.0000;1;Balanced;0;0;0;0;0.9354;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;33;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_13053_43;;Long;1;2025-09-26 10:41:31.000;13053;24624.0000;24625.2500;24625.5000;1.0000;15.4315;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:42:00.000;13053;24624.2500;TRAIL_SL_MOVED;;;;;ARMED;0;0;0;;0;0;24.0000;-15.0000;24.0000;-15.0000;0;0;0;0;;0;0;0;0;24619.0000;24619.0000;0.0000;24619.0000;24624.2500;24630.0000;0;24620.2500;24624.0000;24630.2500;24630.5000;24620.2500;24634.7500;24630.2500;0;0;0;0;0;0;15.4315;15.4315;1;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8231;1.0000;0.9855;1.0132;1.0000;0.9855;1;2025-09-26 10:42:00.000;2025-09-26 10:42:00.000;24624.2500;44.0000;5.0000;0;;-1;0.0000;0;0;24630.0000;2025-09-26 10:42:00.000;13053;0;0;24624.2500;0;0;0;81.0766;36.0000;20.0000;1;Balanced;0;0;0;0;0.9511;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRAIL_SL_MOVED
20260617_173239;33;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_LONG_13053_43;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13057_0;Long;1;2025-09-26 10:41:31.000;13053;24624.0000;24625.2500;24625.5000;1.0000;15.4315;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:45:49.000;13057;24606.2500;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13057_0;Filled;;;SL_TOUCHED;0;0;0;POST_ENTRY_LOW_POST_HARD_CONFIRMED;258000.0000;4;72.0000;-59.0000;72.0000;-59.0000;-71.0000;-17.7500;143.0000;198.6111;2025-09-26 10:42:00.000;13053;5.0000;1;1;24619.0000;24619.0000;24624.2500;24624.2500;24624.2500;24609.2500;-72.0000;24609.2500;24624.0000;24609.2500;24609.7500;24609.5000;24635.7500;24609.5000;1;0;0;0;0;0;15.4315;15.4315;1.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8231;1.0000;0.9855;0.6794;1.0000;1.0445;1;2025-09-26 10:42:00.000;2025-09-26 10:42:00.000;24624.2500;71.0000;-60.0000;1;2025-09-26 10:43:00.000;13054;40.0000;-60000.0000;0.0000;24642.0000;2025-09-26 10:43:00.000;13054;71.0000;-72.0000;24624.2500;0;1;1;81.0766;36.0000;20.0000;1;Balanced;-3.5500;3.6000;-2.9500;7.1500;0.9509;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;34;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13060_44;;Short;1;2025-09-26 10:48:11.000;13060;24592.0000;24591.7500;24592.2500;2.0000;-13.0266;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:49:00.000;13060;24592.0000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24597.0000;0.0000;0;24592.0000;24592.0000;24591.7500;24592.2500;24587.2500;24594.2500;24592.0000;0;0;0;0;0;0;-86.4017;-86.4017;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9880;1.0000;1.1887;0.9880;1.0000;1.1887;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24592.0000;2025-09-26 10:48:11.000;13060;0;0;24597.0000;0;0;0;78.8751;35.0000;20.0000;1;Balanced;0;0;0;0;0.9331;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;34;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13060_44;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13060_0;Short;1;2025-09-26 10:48:11.000;13060;24592.0000;24591.7500;24592.2500;2.0000;-13.0266;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:48:42.000;13060;24599.0000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13060_0;Filled;;;SL_TOUCHED;0;0;0;ASK_CROSS_BREACH_CONFIRMED;31000.0000;0;16.0000;-28.0000;16.0000;-28.0000;-28.0000;-7.0000;44.0000;275.0000;2025-09-26 10:49:00.000;13060;1.0000;1;1;24597.0000;24597.0000;0.0000;24597.0000;24597.0000;24599.0000;-8.0000;24592.0000;24599.0000;24598.2500;24599.0000;24587.2500;24598.5000;24598.5000;1;0;0;0;0;0;-86.4017;-86.4017;-1.0000;0;3.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9880;1.0000;1.1887;0.9959;1.0000;1.1887;0;;;0.0000;36.0000;-8.0000;0;;-1;0.0000;0.0000;0.0000;24588.0000;2025-09-26 10:49:00.000;13060;36.0000;-8.0000;24597.0000;0;1;1;78.8751;35.0000;20.0000;1;Balanced;-1.4000;0.8000;-1.4000;2.2000;0.9468;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;35;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13065_45;;Short;1;2025-09-26 10:53:01.000;13065;24580.0000;24579.0000;24579.5000;2.0000;-37.5284;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:54:00.000;13065;24580.0000;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24585.0000;0.0000;0;24580.0000;24580.0000;24579.0000;24579.5000;24579.2500;24580.2500;24579.5000;0;0;0;0;0;0;-37.5284;-37.5284;-1;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.1107;1.0000;1.0600;1.1107;1.0000;1.0600;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24580.0000;2025-09-26 10:53:01.000;13065;0;0;24585.0000;0;0;0;77.4849;35.0000;20.0000;1;Balanced;0;0;0;0;0.9355;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
20260617_173239;35;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13065_45;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13065_0;Short;1;2025-09-26 10:53:01.000;13065;24580.0000;24579.0000;24579.5000;2.0000;-37.5284;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:53:23.000;13065;24585.5000;EXIT_FILLED;EISLER_NQ_ENH_AE72_EXIT_SLTOUCH_13065_0;Filled;;;SL_TOUCHED;0;0;0;ASK_CROSS_BREACH_CONFIRMED;22000.0000;0;12.0000;-28.0000;12.0000;-28.0000;-22.0000;-5.5000;34.0000;283.3333;2025-09-26 10:54:00.000;13065;2.0000;1;1;24585.0000;24585.0000;0.0000;24585.0000;24585.0000;24587.0000;-2.0000;24580.0000;24587.0000;24586.5000;24587.0000;24577.0000;24586.7500;24586.7500;1;0;0;0;0;0;-37.5284;-37.5284;-1.0000;0;2.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.1107;1.0000;1.0600;1.0044;1.0000;1.0600;0;;;0.0000;32.0000;-8.0000;0;;-1;0.0000;0.0000;0.0000;24577.0000;2025-09-26 10:54:00.000;13065;32.0000;-2.0000;24585.0000;0;1;1;77.4849;35.0000;20.0000;1;Balanced;-1.1000;0.6000;-1.4000;1.7000;0.9634;0;0;0;0;0.0000;;0.0000;0.0000;0.0000;TRADE_COMPLETED
20260617_173239;36;NQ 12-25;Playback101;eisler950_AdaptiveEdge_v7_4;EISLER_NQ_ENH_AE72_SHORT_13070_46;;Short;1;2025-09-26 10:58:24.000;13070;24588.7500;24588.7500;24589.0000;1.0000;-29.6762;5.0000;ARMED;0.0000;20.0000;14;20.0000;14;0.4500;1.2500;2.0000;3;3.0000;200;4;60;2025-09-26 10:59:00.000;13070;24588.7500;ENTRY_FILLED;;;;;ARMED;0;0;0;;0;0;0.0000;0.0000;0.0000;0.0000;0;0;0;0;;0;0;0;0;0.0000;0.0000;0.0000;0.0000;24593.7500;0.0000;0;24588.7500;24588.7500;24588.7500;24589.0000;24583.0000;24589.7500;24588.5000;0;0;0;0;0;0;-4.8125;-4.8125;0;0;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.1995;1.0000;1.0128;1.1995;1.0000;1.0128;0;;;0.0000;0.0000;0;0;;-1;0.0000;0;0;24588.7500;2025-09-26 10:58:24.000;13070;0;0;24593.7500;0;0;0;76.8660;35.0000;20.0000;1;Balanced;0;0;0;0;0.9376;0;0;1;0;0.0000;;0.0000;0.0000;0.0000;ENTRY_FILLED
